date,product_type,region,customer_segment,total_volume_tons,total_revenue,total_margin,avg_final_price,avg_competitor_price,avg_inventory,avg_weather_index,margin_rate
2025-09-14,Corn,Northeast,Food Processor,896.0,172874.24,30894.08,192.94,194.06,1588.0,1.02,0.17870840675857783
2025-09-14,Corn,South,Commercial,1389.0,260243.04,42378.39,187.36,201.94,2088.0,1.0,0.16284158838599486
2025-09-14,Corn,South,Cooperative,1460.0,289897.6,65291.2,198.56,217.1,2120.0,0.95,0.22522159548751008
2025-09-14,Corn,South,Exporter,1512.0,288262.8,73468.08,190.65,188.36,2128.0,0.91,0.25486493574613167
2025-09-14,Corn,South,Food Processor,1201.0,252882.56,75687.02,210.56,212.98,2423.0,1.04,0.2992971124620061
2025-09-14,Corn,West,Commercial,1303.0,272092.46,56341.72,208.82,208.27,1963.0,1.11,0.20706828847811512
2025-09-14,Corn,West,Cooperative,1639.0,356482.5,94422.79,217.5,220.27,1342.0,1.27,0.2648735632183908
2025-09-14,Corn,West,Exporter,1517.0,329128.32,56356.55,216.96,212.86,1844.0,1.14,0.1712297197640118
2025-09-14,Corn,West,Food Processor,1112.0,208344.32,39364.8,187.36,193.6,1614.0,1.17,0.1889410760034159
2025-09-14,Soybeans,Midwest,Commercial,1693.0,826776.55,160327.1,488.35,505.62,2263.0,1.21,0.1939182963038804
2025-09-14,Soybeans,Midwest,Cooperative,1445.0,704813.2,188124.55,487.76,506.06,2182.0,0.91,0.26691405609316055
2025-09-14,Soybeans,Midwest,Exporter,2096.0,1032363.84,162104.64,492.54,504.97,2093.0,1.24,0.15702277987574614
2025-09-14,Soybeans,Midwest,Food Processor,1581.0,711323.52,192202.17,449.92,443.5,2380.0,1.2,0.27020359174964437
2025-09-14,Soybeans,Northeast,Commercial,861.0,410524.8,112963.2,476.8,482.66,1256.0,1.25,0.2751677852348993
2025-09-14,Soybeans,Northeast,Cooperative,695.0,321513.95,63898.3,462.61,435.5,1238.0,0.87,0.19874192084044875
2025-09-14,Soybeans,Northeast,Exporter,1073.0,551522.0,162591.69,514.0,520.59,1129.0,0.97,0.2948054474708171
2025-09-14,Soybeans,Northeast,Food Processor,445.0,196245.0,33673.15,441.0,445.45,1431.0,0.78,0.1715873015873016
2025-09-14,Soybeans,South,Commercial,1381.0,659234.16,180593.37,477.36,479.49,1751.0,1.26,0.2739441930618401
2025-09-14,Soybeans,South,Cooperative,1547.0,766615.85,227176.95,495.55,516.72,1551.0,1.23,0.2963374028856826
2025-09-14,Soybeans,South,Exporter,1258.0,582969.78,90802.44,463.41,425.67,1639.0,1.03,0.15575839968926006
2025-09-14,Soybeans,South,Food Processor,874.0,397984.64,79306.76,455.36,467.2,1708.0,1.05,0.19927090653548837
2025-09-14,Soybeans,West,Commercial,664.0,297438.8,88292.08,447.95,439.15,1227.0,1.03,0.2968411653086282
2025-09-14,Soybeans,West,Cooperative,843.0,396150.99,63815.1,469.93,487.55,1339.0,0.95,0.16108782159044965
2025-09-14,Soybeans,West,Exporter,1138.0,549631.24,83893.36,482.98,490.89,1495.0,0.93,0.15263571990558616
2025-09-14,Soybeans,West,Food Processor,578.0,297589.08,79717.76,514.86,511.1,1423.0,1.03,0.26787864662238275
2025-09-14,Wheat,Midwest,Commercial,1174.0,293112.58,49906.74,249.67,238.04,1616.0,1.04,0.17026474946929945
2025-09-14,Wheat,Midwest,Cooperative,1359.0,375681.96,60230.88,276.44,277.4,1660.0,1.13,0.160324120966575
2025-09-14,Wheat,Midwest,Exporter,1507.0,331946.89,74159.47,220.27,236.57,1568.0,1.09,0.22340763608298905
2025-09-14,Wheat,Midwest,Food Processor,1029.0,253308.93,54732.51,246.17,264.39,1759.0,1.19,0.2160701953934273
2025-09-14,Wheat,Northeast,Commercial,646.0,155253.18,32241.86,240.33,239.26,1342.0,1.09,0.20767278325635585
2025-09-14,Wheat,Northeast,Cooperative,680.0,175256.4,45811.6,257.73,289.57,654.0,0.93,0.26139758662165835
2025-09-14,Wheat,Northeast,Exporter,791.0,204180.83,49010.36,258.13,257.68,827.0,0.93,0.24003409134932013
2025-09-14,Wheat,Northeast,Food Processor,666.0,147592.26,40705.92,221.61,235.0,983.0,1.27,0.2757998285275935
2025-09-14,Wheat,South,Commercial,776.0,187760.96,48880.24,241.96,233.06,1233.0,1.01,0.26033228632831873
2025-09-14,Wheat,South,Cooperative,1034.0,301659.16,56321.98,291.74,301.96,1133.0,1.03,0.18670734215397275
2025-09-14,Wheat,South,Exporter,1148.0,298468.52,81255.44,259.99,261.27,1188.0,0.95,0.2722412400476941
2025-09-14,Wheat,South,Food Processor,627.0,180306.39,46874.52,287.57,300.67,1172.0,1.01,0.2599714852036026
2025-09-14,Wheat,West,Commercial,734.0,190216.1,30666.52,259.15,277.91,1047.0,1.08,0.1612193710206444
2025-09-14,Wheat,West,Cooperative,798.0,196962.36,47808.18,246.82,243.57,1067.0,1.04,0.24272749372011995
2025-09-14,Wheat,West,Exporter,878.0,219587.8,52188.32,250.1,254.98,1262.0,1.03,0.23766493402638947
2025-09-14,Wheat,West,Food Processor,642.0,167850.9,26533.86,261.45,282.25,810.0,1.0,0.1580799388028304
2025-09-21,Canola,Midwest,Commercial,868.0,491215.44,132826.92,565.9164000000001,580.66,1441.0,1.18,0.27040461106027125
2025-09-21,Canola,Midwest,Cooperative,1006.0,530041.28,121987.56,526.88,519.14,1045.0,1.09,0.23014728211357424
2025-09-21,Canola,Midwest,Food Processor,625.0,275275.0,59175.0,440.44,471.41,1293.0,0.93,0.2149668513304877
2025-09-21,Canola,Midwest,Unknown,966.0,484236.48,94668.0,501.28,517.03,1106.0,0.98,0.1954995212256623
2025-09-21,Canola,Northeast,Commercial,460.0,254324.8,62918.8,552.88,546.65,651.0,1.21,0.24739545651859357
2025-09-21,Canola,Northeast,Cooperative,431.0,207414.44,51409.68,481.24,506.44,1039.0,0.93,0.24785969578588646
2025-09-21,Canola,Northeast,Exporter,634.0,314425.96,60952.76,495.94,494.77,575.0,0.97,0.19385409525345806
2025-09-21,Canola,Northeast,Food Processor,288.0,147067.2,23676.48,510.65,520.25,666.0,0.74,0.1609908939586801
2025-09-21,Canola,South,Commercial,549.0,276284.25,49146.48,503.25,500.2,735.0,0.92,0.17788375558867364
2025-09-21,Canola,South,Cooperative,609.0,296461.2,44475.27,486.8,491.82,1000.0,0.9,0.15002054231717335
2025-09-21,Canola,South,Exporter,922.0,449493.44,81578.56,487.52,514.15,1152.0,1.02,0.18148999015425007
2025-09-21,Canola,South,Food Processor,696.0,363054.48,56285.52,521.63,542.69,820.0,1.08,0.15503326112378507
2025-09-21,Canola,West,Commercial,485.0,259799.95,50629.15,535.67,590.89,914.0,0.96,0.19487744320197137
2025-09-21,Canola,West,Cooperative,494.0,245112.92,51366.12,496.18,460.21,718.0,1.05,0.20956104639445364
2025-09-21,Canola,West,Exporter,789.0,397687.56,87318.63,504.04,557.22,863.0,1.15,0.2195659074676613
2025-09-21,Canola,West,Food Processor,491.0,234241.37,59543.57,477.07,493.58,778.0,1.01,0.2541974972226298
2025-09-21,Corn,Midwest,Commercial,2096.0,425383.2,110983.2,202.95,190.64,2831.0,1.13,0.26090169992609014
2025-09-21,Corn,Midwest,Cooperative,2042.0,386550.6,108552.72,189.3,193.64,2974.0,0.93,0.28082408874801906
2025-09-21,Corn,Midwest,Exporter,2747.0,503167.99,141497.97,183.17,202.04,2976.0,1.12,0.2812141726265218
2025-09-21,Corn,Midwest,Food Processor,1487.0,328166.03,86677.23,220.69,224.37,2734.0,1.09,0.2641261498028909
2025-09-21,Corn,Northeast,Commercial,1114.0,247040.64,58295.62,221.76,224.42,1451.0,1.09,0.23597582972582973
2025-09-21,Corn,Northeast,Cooperative,1431.0,306348.48,49526.91,214.08,218.04,1388.0,1.16,0.16166853512705534
2025-09-21,Corn,Northeast,Exporter,1206.0,262497.96,52268.04,217.66,237.36,1361.0,0.96,0.19911789028760452
2025-09-21,Corn,Northeast,Food Processor,868.0,203138.04,60074.28,234.03,223.13,1543.0,1.12,0.29573131649788487
2025-09-21,Corn,South,Commercial,1095.0,212583.3,57169.95,194.14,191.86,2287.0,0.91,0.26892963840527456
2025-09-21,Corn,South,Cooperative,1869.0,353091.48,74105.85,188.92,199.97,1995.0,1.14,0.20987719669701463
2025-09-21,Corn,South,Exporter,1576.0,320085.6,52827.52,203.1,194.7,2108.0,0.96,0.16504185130477597
2025-09-21,Corn,South,Food Processor,1142.0,253718.14,55900.9,222.17,228.63,1969.0,0.87,0.22032677679254625
2025-09-21,Corn,West,Commercial,929.0,187806.64,51801.04,202.16,199.35,1777.0,0.75,0.27582113177681045
2025-09-21,Corn,West,Cooperative,1688.0,370921.12,77445.44,219.74,223.97,1925.0,1.29,0.2087922089742423
2025-09-21,Corn,West,Exporter,1295.0,258870.5,71872.5,199.9,212.91,2080.0,0.95,0.27763881940970486
2025-09-21,Corn,West,Food Processor,966.0,204801.66,48116.46,212.01,219.73,1933.0,1.05,0.23494174803075327
2025-09-21,Soybeans,Midwest,Commercial,1403.0,715698.36,157318.39,510.12,522.47,2231.0,0.97,0.21981102485689644
2025-09-21,Soybeans,Midwest,Cooperative,1694.0,784017.08,126677.32,462.82,481.56,1727.0,1.14,0.16157469426558924
2025-09-21,Soybeans,Midwest,Exporter,1626.0,852072.78,170193.42,524.03,504.02,2262.0,0.88,0.19974047287369046
2025-09-21,Soybeans,Midwest,Food Processor,998.0,484728.6,120019.48,485.7,502.69,2183.0,0.84,0.24760140004117767
2025-09-21,Soybeans,Northeast,Commercial,580.0,273272.8,73486.0,471.16,450.78,1200.0,1.04,0.2689107734103065
2025-09-21,Soybeans,Northeast,Cooperative,853.0,383329.67,92729.63,449.39,473.53,1173.0,0.99,0.2419056943857229
2025-09-21,Soybeans,Northeast,Exporter,1072.0,520509.6,109558.4,485.55,479.47,985.0,1.07,0.21048295747090928
2025-09-21,Soybeans,Northeast,Food Processor,616.0,288442.0,74394.32,468.25,458.45,1273.0,1.02,0.2579177789642285
2025-09-21,Soybeans,South,Commercial,872.0,493479.1,146998.62,565.9164000000001,500.18,1456.0,1.08,0.2978821595483983
2025-09-21,Soybeans,South,Cooperative,1151.0,530795.16,111808.14,461.16,451.53,1523.0,0.95,0.21064272703616965
2025-09-21,Soybeans,South,Exporter,1330.0,647789.8,117864.6,487.06,516.26,1637.0,1.06,0.18194883587237712
2025-09-21,Soybeans,South,Food Processor,879.0,453502.47,133159.71,515.93,509.33,1649.0,0.99,0.29362510418079973
2025-09-21,Soybeans,West,Commercial,842.0,394544.36,108112.8,468.58,488.87,1384.0,0.79,0.2740193776943105
2025-09-21,Soybeans,West,Cooperative,885.0,406940.7,99872.25,459.82,507.51,1325.0,0.87,0.24542212169979558
2025-09-21,Soybeans,West,Exporter,933.0,453727.23,77093.79,486.31,492.78,1309.0,0.84,0.16991219592441034
2025-09-21,Soybeans,West,Food Processor,581.0,285747.42,62137.95,491.82,476.44,1250.0,0.95,0.21745760644138099
2025-09-21,Wheat,Midwest,Commercial,1079.0,246109.11,44854.03,228.09,244.77,1647.0,1.08,0.18225261957999037
2025-09-21,Wheat,Midwest,Cooperative,1264.0,324923.84,69001.76,257.06,278.55,1675.0,1.03,0.21236287248113278
2025-09-21,Wheat,Midwest,Exporter,1680.0,414607.2,112996.8,246.79,253.14,1402.0,1.11,0.27253940597268933
2025-09-21,Wheat,Midwest,Food Processor,918.0,232382.52,63241.02,253.14,250.15,1555.0,1.04,0.2721418977640831
2025-09-21,Wheat,Northeast,Commercial,744.0,201765.36,53367.12,271.19,266.59,1042.0,1.12,0.2645009034256426
2025-09-21,Wheat,Northeast,Cooperative,789.0,196816.05,38321.73,249.45,243.28,776.0,1.2,0.19470835838845463
2025-09-21,Wheat,Northeast,Exporter,845.0,221677.3,48900.15,262.34,266.16,899.0,0.98,0.22059159868872458
2025-09-21,Wheat,Northeast,Food Processor,432.0,106673.76,28909.44,246.93,267.48,818.0,0.98,0.271007977969465
2025-09-21,Wheat,South,Commercial,614.0,147249.48,25616.08,239.82,256.25,1327.0,0.84,0.1739638061879743
2025-09-21,Wheat,South,Cooperative,792.0,212002.56,46957.68,267.68,282.02,1084.0,0.74,0.2214958158995816
2025-09-21,Wheat,South,Food Processor,516.0,144242.64,24417.12,279.54,274.19,1121.0,0.78,0.16927809973527935
2025-09-21,Wheat,West,Commercial,586.0,146376.94,43504.64,249.79,273.67,956.0,0.92,0.29720965611113337
2025-09-21,Wheat,West,Cooperative,897.0,226456.62,40634.1,252.46,268.43,1223.0,1.1,0.1794343658401331
2025-09-21,Wheat,West,Exporter,784.0,206983.84,50128.96,264.01,251.33,1396.0,1.01,0.24218779591682132
2025-09-21,Wheat,West,Food Processor,623.0,170278.36,44220.54,273.32,279.07,983.0,1.0,0.25969559490706867
2025-09-28,Canola,Midwest,Commercial,929.0,480311.58,102756.69,517.02,522.06,1143.0,1.02,0.21393756527793895
2025-09-28,Canola,Midwest,Cooperative,776.0,399655.52,91637.84,515.02,512.43,1479.0,0.85,0.22929206632752125
2025-09-28,Canola,Midwest,Exporter,958.0,479239.5,135643.22,500.25,520.75,970.0,0.87,0.2830384807596202
2025-09-28,Canola,Midwest,Food Processor,426.0,220357.02,41296.44,517.27,481.49,1293.0,0.9,0.18740696348135405
2025-09-28,Canola,Northeast,Commercial,263.0,142059.45,26626.12,540.15,525.85,697.0,0.75,0.18742941775432748
2025-09-28,Canola,Northeast,Cooperative,455.0,251032.6,37878.75,551.72,528.89,585.0,0.96,0.15089175668817517
2025-09-28,Canola,Northeast,Exporter,547.0,269020.07,48453.26,491.81,516.86,584.0,0.91,0.18011020516052947
2025-09-28,Canola,Northeast,Food Processor,458.0,219294.98,62640.66,478.81,501.35,697.0,1.03,0.28564566320669993
2025-09-28,Canola,South,Commercial,620.0,319802.2,92938.0,515.81,537.38,815.0,1.04,0.2906108838525814
2025-09-28,Canola,South,Cooperative,777.0,384980.19,102159.96,495.47,497.54,593.0,1.13,0.2653641996488183
2025-09-28,Canola,South,Exporter,837.0,380416.5,74233.53,454.5,488.03,674.0,1.04,0.19513751375137514
2025-09-28,Canola,South,Food Processor,438.0,229989.42,67671.0,525.09,536.28,885.0,1.07,0.2942352739530366
2025-09-28,Canola,West,Commercial,408.0,201902.88,49127.28,494.86,493.44,854.0,0.82,0.24332134341025743
2025-09-28,Canola,West,Cooperative,560.0,287487.2,71540.0,513.37,517.0,689.0,0.93,0.24884586165923211
2025-09-28,Canola,West,Exporter,666.0,330082.92,53726.22,495.62,528.28,775.0,0.88,0.1627658286590533
2025-09-28,Canola,West,Food Processor,445.0,205469.85,44344.25,461.73,459.24,870.0,0.99,0.21581876854438742
2025-09-28,Corn,Midwest,Commercial,1603.0,341887.84,80518.69,213.28,200.24,2766.0,0.85,0.23551200300075018
2025-09-28,Corn,Midwest,Cooperative,2423.0,510114.19,152067.48,210.53,211.03,2794.0,1.19,0.29810478316629463
2025-09-28,Corn,Midwest,Exporter,2368.0,516200.32,93464.96,217.99,219.38,2869.0,1.02,0.1810633515298867
2025-09-28,Corn,Midwest,Food Processor,1468.0,288520.72,81826.32,196.54,193.23,3068.0,0.94,0.28360639055662973
2025-09-28,Corn,Northeast,Commercial,929.0,208235.35,39287.41,224.15,221.59,1546.0,0.97,0.18866830247602054
2025-09-28,Corn,Northeast,Cooperative,853.0,168006.88,26647.72,196.96,198.28,1732.0,0.76,0.15861088545897645
2025-09-28,Corn,Northeast,Exporter,1184.0,219489.92,55221.76,185.38,193.56,1862.0,0.97,0.2515913259251268
2025-09-28,Corn,Northeast,Food Processor,763.0,158955.79,43246.84,208.33,217.68,1287.0,0.96,0.27206835309364946
2025-09-28,Corn,South,Commercial,1623.0,341430.51,96925.56,210.37,213.1,2031.0,1.17,0.2838807814802491
2025-09-28,Corn,South,Cooperative,1397.0,286720.28,45318.68,205.24,205.2,2085.0,0.98,0.15805885792243227
2025-09-28,Corn,South,Exporter,2167.0,460075.77,81089.14,212.31,217.5,2403.0,1.18,0.17625170740897744
2025-09-28,Corn,South,Food Processor,1287.0,269291.88,64723.23,209.24,214.34,2177.0,0.87,0.24034601414643472
2025-09-28,Corn,West,Commercial,1250.0,254837.5,40850.0,203.87,207.35,1702.0,1.12,0.1602982292637465
2025-09-28,Corn,West,Cooperative,1221.0,236141.4,49133.04,193.4,204.57,1808.0,1.05,0.2080661840744571
2025-09-28,Corn,West,Exporter,1620.0,331808.4,74957.4,204.82,214.32,1804.0,1.04,0.2259056732740943
2025-09-28,Corn,West,Food Processor,1121.0,256843.52,49693.93,229.12,232.46,1624.0,1.13,0.1934793994413408
2025-09-28,Soybeans,Midwest,Commercial,1396.0,656371.28,115002.48,470.18,494.77,2077.0,0.94,0.17520949423624993
2025-09-28,Soybeans,Midwest,Cooperative,1322.0,569834.88,120235.9,431.04,429.32,2246.0,0.82,0.21100129918337043
2025-09-28,Soybeans,Midwest,Exporter,1913.0,894136.2,243754.46,467.4,476.52,2166.0,1.0,0.27261446298673514
2025-09-28,Soybeans,Midwest,Food Processor,1315.0,645375.7,133788.1,490.78,503.12,2217.0,1.21,0.2073026610701333
2025-09-28,Soybeans,Northeast,Commercial,798.0,374397.66,83063.82,469.17,496.57,862.0,1.05,0.22185988021399497
2025-09-28,Soybeans,Northeast,Cooperative,778.0,356036.14,66923.56,457.63,466.18,1199.0,0.95,0.18796844612459845
2025-09-28,Soybeans,Northeast,Exporter,1160.0,530932.0,112612.8,457.7,476.11,1311.0,1.14,0.21210399825213022
2025-09-28,Soybeans,Northeast,Food Processor,827.0,379526.84,65473.59,458.92,479.94,1118.0,1.14,0.17251372788285538
2025-09-28,Soybeans,South,Commercial,871.0,413106.59,101776.35,474.29,470.84,1490.0,1.01,0.24636825570853274
2025-09-28,Soybeans,South,Cooperative,1152.0,536129.28,149230.08,465.39,452.84,1359.0,0.99,0.2783471926771095
2025-09-28,Soybeans,South,Food Processor,1101.0,499842.99,90259.98,453.99,497.66,1555.0,1.1,0.18057666468424413
2025-09-28,Soybeans,South,Unknown,1262.0,612688.38,152727.24,485.49,469.59,1716.0,0.98,0.24927392943212012
2025-09-28,Soybeans,West,Commercial,750.0,387960.0,58522.5,517.28,538.47,1418.0,0.78,0.15084673677698732
2025-09-28,Soybeans,West,Cooperative,1023.0,508471.92,140202.15,497.04,532.3,1231.0,1.06,0.2757323354257203
2025-09-28,Soybeans,West,Exporter,998.0,502243.5,99750.1,503.25,503.99,1440.0,0.91,0.19860904123199205
2025-09-28,Soybeans,West,Food Processor,661.0,321682.26,79736.43,486.66,476.17,1495.0,0.94,0.24787325853778816
2025-09-28,Wheat,Midwest,Commercial,973.0,217728.21,38277.82,223.77,242.92,1991.0,0.96,0.17580551459087457
2025-09-28,Wheat,Midwest,Cooperative,1078.0,276604.02,81054.82,256.59,274.58,1704.0,0.87,0.29303558205697805
2025-09-28,Wheat,Midwest,Exporter,1310.0,368175.5,99743.4,281.05,280.56,1770.0,0.93,0.27091264899484074
2025-09-28,Wheat,Midwest,Food Processor,800.0,186040.0,49776.0,232.55,262.81,1925.0,0.93,0.2675553644377553
2025-09-28,Wheat,Northeast,Commercial,656.0,161179.2,32924.64,245.7,246.64,1212.0,1.06,0.20427350427350424
2025-09-28,Wheat,Northeast,Cooperative,561.0,154482.57,46181.52,275.37,272.96,887.0,0.98,0.29894324000435774
2025-09-28,Wheat,Northeast,Exporter,702.0,173141.28,47005.92,246.64,257.62,792.0,0.91,0.27148880960103794
2025-09-28,Wheat,Northeast,Food Processor,609.0,142171.05,39548.46,233.45,243.53,1032.0,1.08,0.2781751981152281
2025-09-28,Wheat,South,Commercial,692.0,170488.04,49651.0,246.37,263.71,1334.0,0.95,0.29122863985063113
2025-09-28,Wheat,South,Cooperative,959.0,244180.58,57242.71,254.62,269.25,945.0,1.08,0.23442777472311682
2025-09-28,Wheat,South,Exporter,1302.0,379884.54,62235.6,291.77,292.11,1288.0,1.13,0.16382767248174931
2025-09-28,Wheat,South,Food Processor,690.0,174121.5,37197.9,252.35,259.81,1338.0,1.1,0.2136318605111948
2025-09-28,Wheat,West,Commercial,543.0,137976.3,33057.84,254.1,253.73,1040.0,0.84,0.23959071231798504
2025-09-28,Wheat,West,Cooperative,771.0,192487.86,46606.95,249.66,256.04,911.0,0.96,0.2421292958423456
2025-09-28,Wheat,West,Exporter,1025.0,239870.5,56528.75,234.02,249.72,987.0,1.07,0.2356636184941458
2025-09-28,Wheat,West,Food Processor,519.0,125213.94,21761.67,241.26,236.44,1085.0,1.07,0.17379590483296029
2025-10-05,Canola,Midwest,Commercial,947.0,458187.01,108554.61,483.83,479.51,1295.0,1.13,0.23692205940102928
2025-10-05,Canola,Midwest,Cooperative,887.0,458037.93,71660.73,516.39,541.22,1354.0,0.95,0.15645151920060418
2025-10-05,Canola,Midwest,Exporter,963.0,453919.68,108876.78,471.36,506.57,1285.0,0.88,0.2398591310251188
2025-10-05,Canola,Midwest,Food Processor,773.0,393464.73,64831.51,509.01,530.59,1217.0,0.98,0.1647708296497122
2025-10-05,Canola,Northeast,Commercial,350.0,176865.5,32819.5,505.33,529.53,595.0,0.91,0.18556191003898442
2025-10-05,Canola,Northeast,Cooperative,454.0,232711.32,58820.24,512.58,480.47,618.0,0.94,0.25276054469546216
2025-10-05,Canola,Northeast,Exporter,491.0,251210.33,59356.99,511.63,511.06,971.0,0.87,0.2362840333834998
2025-10-05,Canola,Northeast,Food Processor,358.0,168872.18,28876.28,471.71,466.15,667.0,1.1,0.1709948909287486
2025-10-05,Canola,South,Commercial,661.0,304602.02,59992.36,460.82,496.46,999.0,1.07,0.19695325723709908
2025-10-05,Canola,South,Cooperative,718.0,361197.08,85420.46,503.06,512.55,1019.0,1.18,0.2364926648908679
2025-10-05,Canola,South,Exporter,629.0,332193.77,65227.3,528.13,506.97,898.0,0.97,0.19635317062086985
2025-10-05,Canola,South,Food Processor,529.0,269943.41,65770.57,510.29,532.8,864.0,0.94,0.24364577005232324
2025-10-05,Canola,West,Commercial,636.0,308033.88,67568.64,484.33,519.13,642.0,0.88,0.21935457229574876
2025-10-05,Canola,West,Cooperative,634.0,358791.0,60595.44,565.9164000000001,598.09,739.0,1.13,0.16888784835740028
2025-10-05,Canola,West,Exporter,787.0,428773.34,87844.94,544.82,602.56,683.0,1.05,0.20487500458867147
2025-10-05,Canola,West,Food Processor,534.0,283703.52,66621.84,531.28,568.6,821.0,1.07,0.2348290920042162
2025-10-05,Corn,Midwest,Commercial,1504.0,333226.24,67980.8,221.56,225.26,2797.0,0.82,0.204007943672143
2025-10-05,Corn,Midwest,Cooperative,2018.0,423921.26,92505.12,210.07,192.7,3096.0,1.02,0.21821297662683867
2025-10-05,Corn,Midwest,Exporter,2650.0,545462.75,115871.25,205.835,207.92,3049.0,1.1,0.21242742973741102
2025-10-05,Corn,Midwest,Food Processor,1727.0,340460.78,79977.37,197.14,186.16,2710.0,1.18,0.2349092015826316
2025-10-05,Corn,Northeast,Commercial,1138.0,222387.96,40387.62,195.42,198.58,1314.0,0.93,0.1816088424930918
2025-10-05,Corn,Northeast,Cooperative,903.0,186911.97,36842.4,206.99,216.12,1611.0,0.78,0.19711097154451906
2025-10-05,Corn,Northeast,Exporter,1268.0,249326.84,72504.24,196.63,203.92,1525.0,0.92,0.29079997965722426
2025-10-05,Corn,Northeast,Food Processor,774.0,161417.7,39822.3,208.55,206.5,1529.0,0.92,0.2467034284344282
2025-10-05,Corn,South,Commercial,1419.0,312080.67,52275.96,219.93,224.53,1864.0,0.99,0.1675078434047197
2025-10-05,Corn,South,Cooperative,1158.0,222440.22,42382.8,192.09,188.8,1817.0,0.78,0.1905356863970014
2025-10-05,Corn,South,Exporter,2020.0,423270.8,124512.8,209.54,215.14,2226.0,1.11,0.2941681779135249
2025-10-05,Corn,South,Food Processor,1155.0,237248.55,43058.4,205.41,194.96,2195.0,1.03,0.18149067718222095
2025-10-05,Corn,West,Commercial,1442.0,277642.68,55589.1,192.54,191.33,1613.0,1.13,0.20021813649111872
2025-10-05,Corn,West,Cooperative,1513.0,311314.88,72049.06,205.76,208.35,1698.0,1.11,0.23143468118195956
2025-10-05,Corn,West,Exporter,1942.0,395624.24,70067.36,203.72,201.47,1858.0,1.37,0.17710583153347734
2025-10-05,Corn,West,Food Processor,896.0,162176.0,40956.16,181.0,184.85,1854.0,1.03,0.25254143646408844
2025-10-05,Soybeans,Midwest,Commercial,1347.0,744554.25,134039.97,552.75,542.86,2065.0,1.03,0.1800271370420624
2025-10-05,Soybeans,Midwest,Cooperative,1171.0,524022.5,146175.93,447.5,436.57,2113.0,0.78,0.27894972067039103
2025-10-05,Soybeans,Midwest,Exporter,1568.0,713628.16,109932.48,455.12,472.09,2269.0,0.96,0.15404728423272981
2025-10-05,Soybeans,Midwest,Food Processor,1264.0,583550.88,146864.16,461.67,446.93,2186.0,1.08,0.2516732731171616
2025-10-05,Soybeans,Northeast,Commercial,622.0,296880.6,55028.34,477.3,485.68,1000.0,0.83,0.18535512256442488
2025-10-05,Soybeans,Northeast,Exporter,1025.0,459282.0,123338.25,448.08,462.33,1116.0,1.02,0.2685457953936797
2025-10-05,Soybeans,Northeast,Food Processor,519.0,272936.91,41613.42,525.89,520.72,1271.0,0.94,0.1524653444636711
2025-10-05,Soybeans,Northeast,Unknown,997.0,508370.3,121354.84,509.9,503.5,1205.0,1.26,0.2387134732300451
2025-10-05,Soybeans,South,Commercial,1012.0,478534.32,94004.68,472.86,516.24,1571.0,0.97,0.19644292179503445
2025-10-05,Soybeans,South,Cooperative,883.0,438533.12,69871.79,496.64,460.94,1900.0,0.84,0.15933070231958762
2025-10-05,Soybeans,South,Exporter,1617.0,758146.62,159452.37,468.86,459.92,1393.0,1.17,0.2103186452245873
2025-10-05,Soybeans,South,Food Processor,552.0,259793.28,65450.64,470.64,431.71,1592.0,0.82,0.2519335373108958
2025-10-05,Soybeans,West,Cooperative,1114.0,542529.14,94823.68,487.01,522.16,1360.0,0.98,0.17478080532227264
2025-10-05,Soybeans,West,Exporter,1269.0,615883.77,110301.48,485.33,541.14,1277.0,0.99,0.1790946366389879
2025-10-05,Soybeans,West,Food Processor,736.0,356003.2,72621.12,483.7,505.42,1324.0,0.89,0.2039900764936944
2025-10-05,Soybeans,West,Unknown,1096.0,497408.64,135630.0,453.84,511.29,1168.0,1.08,0.27267318878900054
2025-10-05,Wheat,Midwest,Commercial,933.0,243447.69,44149.56,260.93,275.01,1641.0,0.84,0.18135132027746903
2025-10-05,Wheat,Midwest,Cooperative,1364.0,343687.08,88960.08,251.97,253.3,1821.0,1.21,0.2588403381354923
2025-10-05,Wheat,Midwest,Exporter,1063.0,262731.08,40936.13,247.16,254.72,1659.0,0.8,0.15581000161838482
2025-10-05,Wheat,Midwest,Food Processor,845.0,225268.55,61389.25,266.59,268.72,1718.0,1.02,0.2725158483063881
2025-10-05,Wheat,Northeast,Commercial,703.0,192390.01,52352.41,273.67,293.88,1018.0,1.06,0.2721160521796324
2025-10-05,Wheat,Northeast,Cooperative,684.0,176376.24,43160.4,257.86,254.65,988.0,0.99,0.2447064298456527
2025-10-05,Wheat,Northeast,Exporter,714.0,201940.62,33600.84,282.83,276.15,815.0,0.98,0.16638970406251102
2025-10-05,Wheat,Northeast,Food Processor,648.0,180144.0,43266.96,278.0,273.2,887.0,1.05,0.24017985611510792
2025-10-05,Wheat,South,Commercial,701.0,181909.5,31986.63,259.5,263.13,1289.0,0.95,0.17583815028901734
2025-10-05,Wheat,South,Cooperative,741.0,179336.82,32470.62,242.02,245.44,1273.0,0.97,0.18105941657714236
2025-10-05,Wheat,South,Exporter,968.0,259327.2,71312.56,267.9,262.15,1270.0,0.96,0.2749906681597611
2025-10-05,Wheat,South,Food Processor,659.0,161092.55,40245.13,244.45,249.62,1241.0,1.09,0.24982614031499284
